Network,LocationName,Date,Time,Weather_Wind,Weather_Temperature,Weather_Sky,Weather_CountSeason,Weather_TemperatureUnits,Weather_BackgroundNoise,Researcher
NPSGULFCOASTNETWORK,GUISFL02,5/10/2018,6:20:00,0,73,0,PC,F,1,"Rohnke, Adam"
NPSGULFCOASTNETWORK,VM07,5/29/2019,6:20:00,1,71,1,PC,F,1,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VF33,6/14/2019,6:20:00,0,62,0,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,GUISMS32,6/21/2019,6:20:00,1,83,1,PC,F,1,"Rohnke, Adam"
NPSGULFCOASTNETWORK,BP 20,5/22/2020,6:20:00,1,78,1,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,VO12,5/19/2010,6:21:00,4,64,0,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,SAAN20,5/20/2013,6:21:00,4,73.4,1,PC,F,1,"Sculley,  Mike"
NPSGULFCOASTNETWORK,GUISMS22,6/5/2015,6:21:00,0,80,0,PC,F,0,"Woodrey,  Mark"
NPSGULFCOASTNETWORK,BP 25,5/31/2019,6:21:00,0,74,1,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,TC36,6/5/2020,6:21:00,0,71,0,PC,F,0,"Swanson, Erin"
NPSGULFCOASTNETWORK,BP 25,6/1/2021,6:21:00,0,70,1,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,BP 43,6/4/2021,6:21:00,0,74,1,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,GUISFL39,6/30/2012,6:22:00,2,82.4,0,PC,F,0,"Walker,  Jake"
NPSGULFCOASTNETWORK,BP 42,5/27/2019,6:22:00,0,72,1,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,GUISMS32,5/28/2021,6:22:00,0,58,0,PC,F,1,"Rohnke, Adam"
NPSGULFCOASTNETWORK,SAAN27,5/27/2010,6:23:00,0,75.2,0,PC,F,NA,"Sculley,  Mike"
NPSGULFCOASTNETWORK,VM40,5/29/2012,6:23:00,0,74,1,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,GUISMS35,6/19/2012,6:23:00,0,80.6,0,PC,F,1,"Walker,  Jake"
NPSGULFCOASTNETWORK,BP 33,6/8/2018,6:23:00,0,72,0,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,BP 06,6/3/2019,6:23:00,0,75,0,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,BP 43,5/30/2020,6:23:00,0,71,1,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,SAAN21,6/11/2020,6:23:00,0,63,0,PC,F,2,"Sculley,  Mike"
NPSGULFCOASTNETWORK,BP 36,5/28/2021,6:23:00,0,69,1,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,GUISMS37,6/8/2013,6:24:00,0,75.2,2,PC,F,0,"Woodrey,  Mark"
NPSGULFCOASTNETWORK,BP 43,6/1/2019,6:24:00,0,75,1,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,VF38,6/25/2020,6:24:00,0,70,1,PC,F,1,"Twedt, Daniel"
NPSGULFCOASTNETWORK,GUISFL26,6/24/2012,6:25:00,5,82.4,2,PC,F,0,"Walker,  Jake"
NPSGULFCOASTNETWORK,GUISMS04,6/12/2013,6:25:00,2,82.4,0,PC,F,0,"Woodrey,  Mark"
NPSGULFCOASTNETWORK,GUISFL31,6/12/2016,6:25:00,1,79,1,PC,F,1,"Woodrey,  Mark"
NPSGULFCOASTNETWORK,VO10,6/27/2017,6:25:00,1,66,1,PC,F,1,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VF55,5/21/2014,6:26:00,0,65,0,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VO20,6/7/2016,6:26:00,1,68,0,PC,F,1,"Twedt, Daniel"
NPSGULFCOASTNETWORK,BP 25,5/30/2018,6:26:00,0,78,1,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,GUISMS40,6/30/2019,6:26:00,0,75,1,PC,F,1,"Rohnke, Adam"
NPSGULFCOASTNETWORK,SAAN40,6/8/2020,6:26:00,0,74,0,PC,F,2,"Sculley,  Mike"
NPSGULFCOASTNETWORK,SAAN28,6/7/2010,6:27:00,1,75.2,0,PC,F,NA,"Sculley,  Mike"
NPSGULFCOASTNETWORK,VE106,6/4/2014,6:27:00,0,74,1,PC,F,1,"Twedt, Daniel"
NPSGULFCOASTNETWORK,SAAN12,5/22/2015,6:27:00,1,65,2,PC,F,1,"Sculley,  Mike"
NPSGULFCOASTNETWORK,BP 20,5/28/2016,6:27:00,1,76,2,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,VM41,5/28/2021,6:27:00,0,75,2,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VF57,5/26/2010,6:28:00,0,70,0,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,GUISMS24,6/6/2014,6:28:00,1,77,1,PC,F,0,"Woodrey,  Mark"
NPSGULFCOASTNETWORK,GUISFL06,6/10/2016,6:28:00,0,78,0,PC,F,0,"Woodrey,  Mark"
NPSGULFCOASTNETWORK,TC07,5/25/2019,6:28:00,0,68,2,PC,F,0,"Swanson, Erin"
NPSGULFCOASTNETWORK,BP 25,5/25/2021,6:28:00,0,73,1,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,VM41,6/1/2010,6:29:00,0,70,0,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,SAAN21,6/10/2010,6:29:00,0,77,2,PC,F,NA,"Sculley,  Mike"
NPSGULFCOASTNETWORK,GUISFL30,6/23/2012,6:29:00,1,84.2,1,PC,F,1,"Walker,  Jake"
NPSGULFCOASTNETWORK,GUISMS22,6/13/2013,6:29:00,2,80.6,0,PC,F,0,"Woodrey,  Mark"
NPSGULFCOASTNETWORK,GUISFL46,5/6/2017,6:29:00,0,60,0,PC,F,1,"Rohnke, Adam"
NPSGULFCOASTNETWORK,TC39,5/28/2018,6:29:00,0,69,0,PC,F,0,"Swanson, Romey"
NPSGULFCOASTNETWORK,VM05,5/30/2019,6:29:00,0,73,2,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VM52,5/30/2020,6:29:00,0,68,0,PC,F,1,"Twedt, Daniel"
NPSGULFCOASTNETWORK,SAAN17,6/13/2020,6:29:00,0,66,0,PC,F,2,"Sculley,  Mike"
NPSGULFCOASTNETWORK,BP 36,6/2/2021,6:29:00,0,72,2,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,VO10,4/22/2010,6:30:00,0,64,0,PC,F,1,"Ayala, Andrea"
NPSGULFCOASTNETWORK,VM15,6/4/2010,6:30:00,0,78,2,PC,F,2,"Ayala, Andrea"
NPSGULFCOASTNETWORK,VF58,6/21/2010,6:30:00,0,85,0,PC,F,0,"Ayala, Andrea"
NPSGULFCOASTNETWORK,PAAL08,6/2/2012,6:30:00,0,77,0,PC,F,1,"Linder,  Eric"
NPSGULFCOASTNETWORK,VF58,5/29/2013,6:30:00,0,65,0,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,GUISFL05,6/15/2015,6:30:00,1,79,0,PC,F,0,"Woodrey,  Mark"
NPSGULFCOASTNETWORK,TC27,5/17/2016,6:30:00,0,68,2,PC,F,NA,"Chavez-Ramirez,  Felipe"
NPSGULFCOASTNETWORK,TC19,5/19/2016,6:30:00,0,65,1,PC,F,NA,"Chavez-Ramirez,  Felipe"
NPSGULFCOASTNETWORK,SAAN23,5/16/2017,6:30:00,5,72,2,PC,F,1,"Sculley,  Mike"
NPSGULFCOASTNETWORK,BP 22,6/6/2017,6:30:00,0,75,2,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,SAAN09,5/31/2018,6:30:00,3,74,2,PC,F,2,"Sculley,  Mike"
NPSGULFCOASTNETWORK,VM41,6/8/2018,6:30:00,0,70,0,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,GUISMS16,6/20/2018,6:30:00,0,81,2,PC,F,0,"Rohnke, Adam"
NPSGULFCOASTNETWORK,GUISFL47,5/10/2019,6:30:00,1,73,0,PC,F,1,"Rohnke, Adam"
NPSGULFCOASTNETWORK,SAAN08,5/15/2019,6:30:00,0,74,2,PC,F,2,"Sculley,  Mike"
NPSGULFCOASTNETWORK,VF29,6/12/2019,6:30:00,0,63,1,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VF20,6/17/2010,6:31:00,0,87,0,PC,F,0,"Ayala, Andrea"
NPSGULFCOASTNETWORK,BP 37,6/2/2015,6:31:00,0,70,0,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,GUISMS17,6/7/2016,6:31:00,1,77,1,PC,F,0,"Woodrey,  Mark"
NPSGULFCOASTNETWORK,GUISFL16,5/12/2018,6:31:00,1,68,0,PC,F,2,"Rohnke, Adam"
NPSGULFCOASTNETWORK,SAAN23,5/17/2019,6:31:00,4,74,2,PC,F,1,"Sculley,  Mike"
NPSGULFCOASTNETWORK,SAAN17,5/20/2019,6:31:00,4,77,2,PC,F,2,"Sculley,  Mike"
NPSGULFCOASTNETWORK,GUISFL16,6/2/2021,6:31:00,0,75,0,PC,F,2,"Rohnke, Adam"
NPSGULFCOASTNETWORK,TC25,6/20/2021,6:31:00,0,77,0,PC,F,0,"Kothman, Lee"
NPSGULFCOASTNETWORK,VO09,4/26/2010,6:32:00,0,60,0,PC,F,NA,"Twedt, Daniel"
NPSGULFCOASTNETWORK,SAAN18,5/25/2010,6:32:00,3,75.2,2,PC,F,NA,"Sculley,  Mike"
NPSGULFCOASTNETWORK,SAAN16,5/18/2013,6:32:00,3,71.6,2,PC,F,2,"Sculley,  Mike"
NPSGULFCOASTNETWORK,GUISFL40,5/13/2018,6:32:00,1,70,0,PC,F,1,"Rohnke, Adam"
NPSGULFCOASTNETWORK,VF38,6/7/2018,6:32:00,0,69,0,PC,F,1,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VF29,5/29/2020,6:32:00,0,69,1,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VM39,5/19/2021,6:32:00,1,69,2,PC,F,1,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VF29,5/27/2010,6:33:00,0,72,0,PC,F,1,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VM14,5/29/2010,6:33:00,1,68,0,PC,F,1,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VF32,6/9/2010,6:33:00,0,75,1,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,SAAN22,5/24/2013,6:33:00,2,75.2,2,PC,F,1,"Sculley,  Mike"
NPSGULFCOASTNETWORK,VO12,5/28/2013,6:33:00,0,70,0,PC,F,NA,"Twedt, Daniel"
NPSGULFCOASTNETWORK,BP 25,5/28/2015,6:33:00,0,68,0,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,BP 35,6/3/2015,6:33:00,0,71,1,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,GUISFL09,5/8/2017,6:33:00,0,64,0,PC,F,0,"Rohnke, Adam"
NPSGULFCOASTNETWORK,SAAN05,5/15/2017,6:33:00,0,65,1,PC,F,0,"Sculley,  Mike"
NPSGULFCOASTNETWORK,VF31,5/20/2021,6:33:00,2,69,1,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,SAAN37,5/28/2011,6:34:00,0,75.2,2,PC,F,1,"Sculley,  Mike"
NPSGULFCOASTNETWORK,SAAN33,5/19/2013,6:34:00,4,73.4,1,PC,F,2,"Sculley,  Mike"
NPSGULFCOASTNETWORK,GUISMS34,6/7/2015,6:34:00,1,76,1,PC,F,0,"Woodrey,  Mark"
NPSGULFCOASTNETWORK,GUISMS35,6/4/2016,6:34:00,1,78,0,PC,F,0,"Woodrey,  Mark"
NPSGULFCOASTNETWORK,BP 06,5/28/2019,6:34:00,0,78,1,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,VM05,6/13/2019,6:34:00,0,65,0,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,BP 06,6/1/2020,6:34:00,0,75,2,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,SAAN26,6/16/2020,6:34:00,0,73,2,PC,F,1,"Sculley,  Mike"
NPSGULFCOASTNETWORK,VF32,5/27/2021,6:34:00,0,77,1,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VF36,6/10/2010,6:35:00,0,80,1,PC,F,0,"Ayala, Andrea"
NPSGULFCOASTNETWORK,BP 31,6/4/2015,6:35:00,0,70,0,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,VM25,6/29/2017,6:35:00,1,74,2,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,SAAN13,5/30/2021,6:35:00,0,72,1,PC,F,2,"Sculley,  Mike"
NPSGULFCOASTNETWORK,SAAN06,5/31/2021,6:35:00,0,72,1,PC,F,0,"Sculley,  Mike"
NPSGULFCOASTNETWORK,TC07,6/18/2021,6:35:00,0,65,1,PC,F,0,"Swanson, Erin"
NPSGULFCOASTNETWORK,VF42,5/17/2010,6:36:00,0,60,4,PC,F,0,"Ayala, Andrea"
NPSGULFCOASTNETWORK,VM53,6/28/2010,6:36:00,0,80,0,PC,F,0,"Ayala, Andrea"
NPSGULFCOASTNETWORK,SAAN09,5/28/2011,6:36:00,1,75.2,2,PC,F,1,"Sculley,  Mike"
NPSGULFCOASTNETWORK,SAAN40,5/24/2012,6:36:00,4,73.4,1,PC,F,1,"Sculley,  Mike"
NPSGULFCOASTNETWORK,SAAN38,5/26/2012,6:36:00,2,75.2,1,PC,F,NA,"Sculley,  Mike"
NPSGULFCOASTNETWORK,GUISFL05,6/22/2013,6:36:00,1,75.2,0,PC,F,0,"Woodrey,  Mark"
NPSGULFCOASTNETWORK,VF01,5/20/2014,6:36:00,3,62,0,PC,F,2,"Twedt, Daniel"
NPSGULFCOASTNETWORK,GUISFL17,6/13/2014,6:36:00,0,74,2,PC,F,0,"Woodrey,  Mark"
NPSGULFCOASTNETWORK,GUISFL39,6/15/2014,6:36:00,0,78,0,PC,F,0,"Woodrey,  Mark"
NPSGULFCOASTNETWORK,SAAN20,5/21/2015,6:36:00,0,68,2,PC,F,1,"Sculley,  Mike"
NPSGULFCOASTNETWORK,VF31,6/28/2017,6:36:00,1,70,2,PC,F,0,"Twedt, Aaren"
NPSGULFCOASTNETWORK,VF29,6/6/2018,6:36:00,0,67,0,PC,F,1,"Twedt, Daniel"
NPSGULFCOASTNETWORK,BP 30,5/28/2020,6:36:00,0,69,1,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,SAAN31,5/27/2021,6:36:00,0,74,2,PC,F,1,"Sculley,  Mike"
NPSGULFCOASTNETWORK,VF42,6/15/2010,6:37:00,0,83,1,PC,F,0,"Ayala, Andrea"
NPSGULFCOASTNETWORK,GUISMS07,6/28/2012,6:37:00,2,82.4,1,PC,F,0,"Walker,  Jake"
NPSGULFCOASTNETWORK,SAAN33,5/14/2017,6:37:00,0,61,1,PC,F,2,"Sculley,  Mike"
NPSGULFCOASTNETWORK,SAAN06,6/2/2018,6:37:00,2,77,1,PC,F,0,"Sculley,  Mike"
NPSGULFCOASTNETWORK,BP 43,5/27/2019,6:37:00,0,79,1,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,VF20,5/31/2012,6:38:00,2,68,1,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,GUISMS35,6/1/2014,6:38:00,3,74,2,PC,F,0,"Woodrey,  Mark"
NPSGULFCOASTNETWORK,VF21,5/27/2015,6:38:00,1,72,1,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,SAAN17,5/23/2019,6:38:00,4,77,1,PC,F,2,"Sculley,  Mike"
NPSGULFCOASTNETWORK,VM25,5/28/2020,6:38:00,0,66,1,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,SAAN17,5/28/2021,6:38:00,0,76,2,PC,F,2,"Sculley,  Mike"
NPSGULFCOASTNETWORK,BP 19,5/27/2014,6:39:00,0,71,2,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,BP 01,6/4/2014,6:39:00,0,74,0,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,GUISMS39,6/7/2017,6:39:00,1,72,1,PC,F,0,"Rohnke, Adam"
NPSGULFCOASTNETWORK,GUISMS16,6/8/2017,6:39:00,3,71,0,PC,F,0,"Rohnke, Adam"
NPSGULFCOASTNETWORK,GUISMS07,6/21/2018,6:39:00,3,82,1,PC,F,1,"Rohnke, Adam"
NPSGULFCOASTNETWORK,VM52,5/26/2021,6:39:00,0,69,2,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VF28,5/28/2015,6:40:00,1,66,1,PC,F,1,"Twedt, Daniel"
NPSGULFCOASTNETWORK,TC21,5/18/2016,6:40:00,0,68,1,PC,F,NA,"Chavez-Ramirez,  Felipe"
NPSGULFCOASTNETWORK,VM15,6/27/2017,6:40:00,1,66,1,PC,F,1,"Twedt, Daniel"
NPSGULFCOASTNETWORK,GUISFL21,5/14/2019,6:40:00,2,68,0,PC,F,0,"Rohnke, Adam"
NPSGULFCOASTNETWORK,TC36,5/26/2019,6:40:00,0,67,1,PC,F,0,"Swanson, Erin"
NPSGULFCOASTNETWORK,BP 25,6/10/2019,6:40:00,0,80,1,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,SAAN23,5/20/2021,6:40:00,0,60,1,PC,F,2,"Sculley,  Mike"
NPSGULFCOASTNETWORK,VF56,6/6/2010,6:41:00,1,76,2,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VM39,5/29/2012,6:41:00,0,74,1,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VM50,6/6/2012,6:41:00,0,70,1,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,SAAN11,5/19/2015,6:41:00,0,75,2,PC,F,2,"Sculley,  Mike"
NPSGULFCOASTNETWORK,GUISMS01,6/9/2017,6:41:00,0,72,0,PC,F,0,"Rohnke, Adam"
NPSGULFCOASTNETWORK,BP 40,6/8/2018,6:41:00,0,72,1,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,BP 40,6/4/2019,6:41:00,0,76,1,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,SAAN23,6/11/2020,6:41:00,0,63,0,PC,F,2,"Sculley,  Mike"
NPSGULFCOASTNETWORK,VF03,6/26/2020,6:41:00,0,71,2,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VF33,5/21/2021,6:41:00,1,70,1,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,BP 33,5/29/2021,6:41:00,0,69,1,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,GUISFL24,6/6/2021,6:41:00,2,82,2,PC,F,2,"Rohnke, Adam"
NPSGULFCOASTNETWORK,VF28,5/19/2010,6:42:00,3,65,0,PC,F,2,"Twedt, Daniel"
NPSGULFCOASTNETWORK,SAAN10,5/24/2010,6:42:00,2,73.4,0,PC,F,NA,"Sculley,  Mike"
NPSGULFCOASTNETWORK,SAAN26,6/4/2010,6:42:00,0,75.2,0,PC,F,NA,"Sculley,  Mike"
NPSGULFCOASTNETWORK,BP 17,6/12/2016,6:42:00,0,80,1,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,GUISFL22,6/12/2016,6:42:00,1,81,1,PC,F,1,"Woodrey,  Mark"
NPSGULFCOASTNETWORK,VF29,5/29/2019,6:42:00,1,72,1,PC,F,1,"Twedt, Daniel"
NPSGULFCOASTNETWORK,TC06,6/5/2020,6:42:00,0,70,0,PC,F,1,"Swanson, Erin"
NPSGULFCOASTNETWORK,VO15,4/19/2010,6:43:00,2,68,2,PC,F,1,"Ayala, Andrea"
NPSGULFCOASTNETWORK,VM54,5/25/2010,6:43:00,1,70,2,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VM39,6/5/2013,6:43:00,0,74,0,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VO08,6/4/2014,6:43:00,1,76,1,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,GUISMS07,6/6/2014,6:43:00,1,78,1,PC,F,0,"Woodrey,  Mark"
NPSGULFCOASTNETWORK,TC06,6/10/2017,6:43:00,0,71,1,PC,F,0,"Swanson, Erin"
NPSGULFCOASTNETWORK,BP 36,6/3/2019,6:43:00,0,76,0,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,BP 33,5/23/2020,6:43:00,0,76,1,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,GUISMS27,5/8/2021,6:43:00,0,58,0,PC,F,1,"Rohnke, Adam"
NPSGULFCOASTNETWORK,SAAN28,5/26/2021,6:43:00,0,76,1,PC,F,2,"Sculley,  Mike"
NPSGULFCOASTNETWORK,BP 06,5/28/2021,6:43:00,0,70,1,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,VE118,5/30/2012,6:44:00,0,74,0,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,SAAN38,5/16/2013,6:44:00,4,71.6,2,PC,F,1,"Sculley,  Mike"
NPSGULFCOASTNETWORK,VM28,5/23/2013,6:44:00,0,64,0,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,SAAN26,5/19/2019,6:44:00,0,77,2,PC,F,1,"Sculley,  Mike"
NPSGULFCOASTNETWORK,SAAN23,5/21/2019,6:44:00,4,78,2,PC,F,1,"Sculley,  Mike"
NPSGULFCOASTNETWORK,BP 43,5/24/2020,6:44:00,0,72,0,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,BP 36,5/26/2020,6:44:00,0,76,1,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,VM53,6/27/2020,6:44:00,0,76,2,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,GUISFL16,6/3/2021,6:44:00,1,75,2,PC,F,2,"Rohnke, Adam"
NPSGULFCOASTNETWORK,VF16,6/17/2010,6:45:00,0,78,0,PC,F,1,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VF47,5/21/2012,6:45:00,1,58,2,PC,F,1,"Twedt, Daniel"
NPSGULFCOASTNETWORK,PAAL45,6/2/2012,6:45:00,0,77,0,PC,F,NA,"Linder,  Eric"
NPSGULFCOASTNETWORK,GUISFL36,6/30/2012,6:45:00,1,82.4,0,PC,F,0,"Walker,  Jake"
NPSGULFCOASTNETWORK,BP 30,5/30/2018,6:45:00,1,78,1,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,SAAN27,5/31/2018,6:45:00,0,76,0,PC,F,1,"Sculley,  Mike"
NPSGULFCOASTNETWORK,SAAN16,5/15/2019,6:45:00,0,74,2,PC,F,1,"Sculley,  Mike"
NPSGULFCOASTNETWORK,SAAN39,6/8/2020,6:45:00,0,74,0,PC,F,2,"Sculley,  Mike"
NPSGULFCOASTNETWORK,SAAN16,6/17/2020,6:45:00,0,66,1,PC,F,2,"Sculley,  Mike"
NPSGULFCOASTNETWORK,SAAN27,5/21/2021,6:45:00,0,66,1,PC,F,0,"Sculley,  Mike"
NPSGULFCOASTNETWORK,BP 42,5/31/2021,6:45:00,0,68,1,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,VE114,6/25/2010,6:46:00,0,75,0,PC,F,0,"Ayala, Andrea"
NPSGULFCOASTNETWORK,SAAN36,5/18/2013,6:46:00,0,73.4,2,PC,F,2,"Sculley,  Mike"
NPSGULFCOASTNETWORK,GUISMS09,6/5/2015,6:46:00,1,81,0,PC,F,NA,"Woodrey,  Mark"
NPSGULFCOASTNETWORK,VF16,6/6/2016,6:46:00,0,72,0,PC,F,1,"Twedt, Daniel"
NPSGULFCOASTNETWORK,SAAN21,5/16/2017,6:46:00,4,72,2,PC,F,2,"Sculley,  Mike"
NPSGULFCOASTNETWORK,BP 19,6/9/2018,6:46:00,0,71,0,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,SAAN21,5/17/2019,6:46:00,3,74,2,PC,F,2,"Sculley,  Mike"
NPSGULFCOASTNETWORK,BP 30,5/22/2020,6:46:00,1,79,1,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,BP 30,6/1/2021,6:46:00,0,71,1,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,BP 06,6/2/2021,6:46:00,0,77,2,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,SAAN23,6/10/2010,6:47:00,0,77,2,PC,F,NA,"Sculley,  Mike"
NPSGULFCOASTNETWORK,GUISMS32,6/9/2013,6:47:00,0,75.2,1,PC,F,NA,"Woodrey,  Mark"
NPSGULFCOASTNETWORK,TC17,5/9/2015,6:47:00,0,75,3,PC,F,0,"Zeng,  Lijin"
NPSGULFCOASTNETWORK,GUISFL35,5/7/2017,6:47:00,1,70,0,PC,F,0,"Rohnke, Adam"
NPSGULFCOASTNETWORK,SAAN37,5/20/2019,6:47:00,4,79,2,PC,F,2,"Sculley,  Mike"
NPSGULFCOASTNETWORK,TC18,5/26/2019,6:47:00,0,85,0,PC,F,0,"Swanson, Romey"
NPSGULFCOASTNETWORK,GUISMS14,6/20/2012,6:48:00,2,82.4,0,PC,F,0,"Walker,  Jake"
NPSGULFCOASTNETWORK,SAAN17,5/5/2013,6:48:00,0,66.2,0,PC,F,1,"Sculley,  Mike"
NPSGULFCOASTNETWORK,GUISFL23,6/16/2013,6:48:00,0,80.6,0,PC,F,0,"Woodrey,  Mark"
NPSGULFCOASTNETWORK,GUISFL25,6/23/2013,6:48:00,1,80.6,1,PC,F,0,"Woodrey,  Mark"
NPSGULFCOASTNETWORK,VF17,5/21/2014,6:48:00,0,65,0,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,GUISFL02,6/15/2015,6:48:00,1,80,0,PC,F,0,"Woodrey,  Mark"
NPSGULFCOASTNETWORK,SAAN06,6/15/2020,6:48:00,0,69,1,PC,F,0,"Sculley,  Mike"
NPSGULFCOASTNETWORK,VF08,6/25/2020,6:48:00,0,72,1,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,VF43,5/12/2010,6:49:00,0,70,1,PC,F,0,"Ayala, Andrea"
NPSGULFCOASTNETWORK,VF47,5/18/2010,6:49:00,1,68,0,PC,F,0,"Twedt, Daniel"
NPSGULFCOASTNETWORK,GUISFL16,5/6/2017,6:49:00,0,60,0,PC,F,1,"Rohnke, Adam"
NPSGULFCOASTNETWORK,BP 33,5/30/2019,6:49:00,0,72,1,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,BP 30,5/31/2019,6:49:00,0,76,1,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,GUISMS26,6/21/2019,6:49:00,3,84,1,PC,F,1,"Rohnke, Adam"
NPSGULFCOASTNETWORK,TC06,5/30/2020,6:49:00,1,68,0,PC,F,0,"Swanson, Erin"
NPSGULFCOASTNETWORK,BP 30,5/25/2021,6:49:00,0,73,1,PC,F,0,"Yaukey,  Peter"
NPSGULFCOASTNETWORK,VF57,4/20/2010,6:50:00,0,66,2,PC,F,0,"Ayala, Andrea"
